2022-08-31 15:00:00,396.755,400.13,395.24,395.908,8250217
2022-08-31 14:00:00,397.68,398.378,396.1601,396.7553,5213621
2022-08-31 13:00:00,399.02,399.2199,397.28,397.6975,4391944
2022-08-31 12:00:00,398.28,399.2801,396.75,399.0168,6441556
2022-08-31 11:00:00,399.61,399.74,397.55,398.29,8573329
2022-08-31 10:00:00,399.99,401.24,398.2,399.6018,7923542
2022-08-31 09:00:00,399.25,401.11,397.7696,399.91,1357368
2022-08-31 08:00:00,399.26,399.84,398.76,399.32,170704
2022-08-31 07:00:00,398.06,399.92,397.59,399.35,87855
2022-08-31 06:00:00,398.62,398.62,397.58,398.0,55046
2022-08-31 05:00:00,398.98,399.52,398.18,398.66,49592
2022-08-30 20:00:00,398.4,398.4,397.8,398.34,150193
2022-08-30 19:00:00,398.19,398.46,397.91,398.4,86912
2022-08-30 18:00:00,398.16,398.22,398.0,398.17,59754
2022-08-30 17:00:00,398.18,398.75,397.97,398.23,4396937
2022-08-30 16:00:00,397.336,402.5973,397.08,398.18,18095642
2022-08-30 15:00:00,397.4,402.5973,396.84,397.33,9417999
2022-08-30 14:00:00,398.01,398.4,396.0,397.395,8118569
2022-08-30 13:00:00,398.74,402.5973,397.41,398.0,8865659
2022-08-30 12:00:00,398.38,399.605,397.78,398.731,11408462
2022-08-30 11:00:00,401.88,402.4,396.38,398.3699,15249436
2022-08-30 10:00:00,404.06,404.3,401.5415,401.865,6236750
2022-08-30 09:00:00,405.25,406.37,403.36,404.04,706260
2022-08-30 08:00:00,405.71,406.03,405.08,405.22,288289
2022-08-30 07:00:00,406.13,406.65,405.81,405.81,296223
2022-08-30 06:00:00,406.05,406.39,405.47,406.15,188477
2022-08-30 05:00:00,404.9,406.73,404.9,406.0,206423
2022-08-29 20:00:00,402.94,403.73,402.73,403.62,87934
2022-08-29 19:00:00,402.91,403.1699,402.88,402.89,123173
2022-08-29 18:00:00,402.94,402.98,402.82,402.85,100916
2022-08-29 17:00:00,402.62,402.99,402.42,402.97,2201708
2022-08-29 16:00:00,404.63,405.605,402.4,402.63,12192405
2022-08-29 15:00:00,405.12,405.1369,403.66,404.6,5705725
2022-08-29 14:00:00,404.64,405.84,403.86,405.08,6224273
2022-08-29 13:00:00,403.39,405.27,403.08,404.62,6932052
2022-08-29 12:00:00,401.38,403.53,401.28,403.37,9533495
2022-08-29 11:00:00,402.84,404.52,401.1999,401.4,10753195
2022-08-29 10:00:00,402.0,404.17,401.5101,402.814,9127885
2022-08-29 09:00:00,401.21,403.13,401.02,401.99,752544
2022-08-29 08:00:00,401.49,401.82,401.02,401.82,427933
2022-08-29 07:00:00,401.78,402.08,401.32,401.54,76228
2022-08-29 06:00:00,401.31,401.94,401.07,401.77,52032
2022-08-29 05:00:00,403.39,403.39,401.31,401.32,57079
2022-08-26 20:00:00,403.91,404.25,403.7,403.9,89823
2022-08-26 19:00:00,404.21,405.31,403.8801,403.9,119552
2022-08-26 18:00:00,403.79,405.31,403.76,404.2,1181617
2022-08-26 17:00:00,405.3,405.36,403.8,403.81,10806105
2022-08-26 16:00:00,407.44,407.95,405.25,405.32,23727989
2022-08-26 15:00:00,409.08,409.33,407.355,407.45,8420483
2022-08-26 14:00:00,410.34,410.69,408.9,409.08,7038134
2022-08-26 13:00:00,411.08,419.3361,409.36,410.35,8953015
2022-08-26 12:00:00,412.76,412.86,410.06,411.08,12981305
2022-08-26 11:00:00,419.185,419.96,411.95,412.7799,20372904
2022-08-26 10:00:00,419.45,421.02,418.05,419.17,5432028
2022-08-26 09:00:00,417.67,419.5,417.46,419.45,515179
2022-08-26 08:00:00,417.84,418.52,417.39,418.32,127391
2022-08-26 07:00:00,417.86,418.13,417.59,417.75,170276
2022-08-26 06:00:00,418.13,418.31,417.7,417.86,38243
2022-08-26 05:00:00,419.1,419.1,417.86,418.22,66366
2022-08-25 20:00:00,418.81,419.3,418.81,418.97,57532
2022-08-25 19:00:00,419.16,419.25,418.64,418.74,71237
2022-08-25 18:00:00,418.99,419.25,418.76,419.16,280476
2022-08-25 17:00:00,419.5,419.56,418.72,418.8,4024833
2022-08-25 16:00:00,416.63,419.56,416.46,419.51,13908935
2022-08-25 15:00:00,416.77,417.0,416.07,416.67,4671338
2022-08-25 14:00:00,415.49,416.97,415.25,416.75,4270765
2022-08-25 13:00:00,416.12,416.18,414.69,415.4719,3981881
2022-08-25 12:00:00,417.08,417.1,415.02,416.1076,5814936
2022-08-25 11:00:00,416.4,417.85,416.1,417.0877,6356260
2022-08-25 10:00:00,415.4,416.52,414.09,416.4,4280978
2022-08-25 09:00:00,415.86,417.53,414.6,415.43,557687
2022-08-25 08:00:00,415.87,416.52,415.31,416.13,122603
2022-08-25 07:00:00,415.5,416.02,415.43,415.95,115539
2022-08-25 06:00:00,417.24,417.26,415.39,415.61,45973
2022-08-25 05:00:00,417.63,417.91,416.57,417.21,67519
2022-08-24 20:00:00,414.09,414.24,413.67,413.82,44796
2022-08-24 19:00:00,414.06,414.31,414.01,414.01,48098
2022-08-24 18:00:00,414.23,414.25,413.67,414.15,89159
2022-08-24 17:00:00,413.63,414.25,413.4034,414.23,7253024
2022-08-24 16:00:00,413.345,414.46,413.2299,413.63,10091538
2022-08-24 15:00:00,413.08,413.45,412.7,413.35,3962543
2022-08-24 14:00:00,413.08,413.53,412.47,413.08,3655741
2022-08-24 13:00:00,414.7093,415.0,412.78,413.08,4872146
2022-08-24 12:00:00,413.1,415.1101,412.98,414.7,5686237
2022-08-24 11:00:00,412.28,413.63,411.8786,413.08,6718675
2022-08-24 10:00:00,412.63,412.68,411.39,412.2777,4468186
2022-08-24 09:00:00,412.01,413.45,410.86,412.62,531947
2022-08-24 08:00:00,411.85,413.23,411.85,413.0,205248
2022-08-24 07:00:00,412.02,412.38,411.79,411.85,97678
2022-08-24 06:00:00,412.67,412.79,411.98,412.05,86730
2022-08-24 05:00:00,411.15,412.79,411.13,412.48,72698
2022-08-23 20:00:00,412.33,412.51,412.0,412.1,72310
2022-08-23 19:00:00,412.02,412.36,411.99,412.33,82583
2022-08-23 18:00:00,412.01,412.35,411.99,412.05,110839
2022-08-23 17:00:00,412.33,412.7427,411.98,412.02,3418621
2022-08-23 16:00:00,412.83,413.51,412.14,412.33,9924522
2022-08-23 15:00:00,412.48,413.29,412.18,412.82,4036249
2022-08-23 14:00:00,413.092,413.61,412.05,412.46,4121637
2022-08-23 13:00:00,412.96,413.21,411.77,413.0909,5349159
2022-08-23 12:00:00,412.91,413.55,412.03,412.95,5825544
2022-08-23 11:00:00,413.88,415.42,412.77,412.8999,8433923
2022-08-23 10:00:00,413.02,414.51,412.35,413.88,6173491
2022-08-23 09:00:00,413.81,414.72,411.75,413.12,426420
2022-08-23 08:00:00,413.74,414.2,413.35,414.09,228007
2022-08-23 07:00:00,414.39,414.39,413.49,413.84,142106
2022-08-23 06:00:00,414.11,414.49,413.68,414.49,90035
2022-08-23 05:00:00,414.18,414.88,414.08,414.08,65545
2022-08-22 20:00:00,414.06,414.48,414.01,414.39,74709
2022-08-22 19:00:00,413.9,414.19,413.59,414.06,68115
2022-08-22 18:00:00,413.65,413.91,413.65,413.9,48828
2022-08-22 17:00:00,413.45,413.88,413.2193,413.86,12756594
2022-08-22 16:00:00,412.87,413.76,412.4,413.46,18957371
2022-08-22 15:00:00,413.37,413.59,412.54,412.87,7118488
2022-08-22 14:00:00,415.15,415.47,413.2782,413.3692,7664855
2022-08-22 13:00:00,415.46,415.75,414.69,415.1699,4240915
2022-08-22 12:00:00,414.385,415.75,414.341,415.45,6312244
2022-08-22 11:00:00,416.21,416.46,414.36,414.38,9934434
2022-08-22 10:00:00,417.08,417.41,415.63,416.19,7635119
2022-08-22 09:00:00,417.8,421.13,416.8396,417.09,538599
2022-08-22 08:00:00,417.68,418.04,417.31,417.65,326542
2022-08-22 07:00:00,417.31,417.86,417.29,417.66,62875
2022-08-22 06:00:00,417.42,417.7,416.77,417.35,44745
